Id_Cliente,Edad,Nivel_Educacional,Años_Trabajando,Ingresos,Deuda_Comercial,Deuda_Credito,Otras_Deudas,Ratio_Ingresos_Deudas,Default
4619,23,Bas,6,29,12.9,0.59,3.15,0.57,1
4620,54,SupInc,6,70,9.5,2.28,4.37,0.23,1
4621,21,SupInc,0,23,3.9,0.31,0.59,0.21,1
4622,30,SupCom,5,62,2.6,0.7,0.91,0.07,1
4623,40,SupCom,11,238,7.9,6.34,12.47,0.11,1
4624,24,SupInc,2,43,7.3,1.24,1.9,0.24,1
4625,18,Med,0,24,0.9,0.13,0.09,0.05,0
4626,26,Bas,10,43,5.2,0.89,1.35,0.17,1
4627,36,Posg,7,67,8.2,3.1,2.4,0.2,1
4628,43,SupInc,21,125,11.5,6.33,8.05,0.21,1
4629,21,SupInc,0,23,6.8,0.69,0.87,0.36,0
4630,19,Med,0,28,9.7,1.35,1.37,0.44,0
4631,37,Med,18,39,26.9,5.46,5.04,0.96,0
4632,24,Med,2,32,11,0.83,2.69,0.45,1
4633,46,SupInc,12,111,5.8,1.09,5.34,0.11,1
4634,23,SupInc,0,18,4,0.05,0.67,0.26,1
4635,32,SupInc,1,26,3.3,0.24,0.62,0.16,1
4636,25,SupCom,1,35,1.4,0.06,0.43,0.05,0
4637,39,Bas,8,41,0.1,0.03,0.01,0,1
4638,20,SupInc,0,27,5.1,0.53,0.85,0.24,1
4639,33,Med,8,35,7.3,0.61,1.94,0.28,1
4640,43,Med,13,62,24.2,8.07,6.93,0.63,0
4641,34,Bas,11,54,10.6,3.12,2.6,0.3,1
4642,36,Med,16,50,3.5,0.75,1,0.11,1
4643,43,SupCom,13,127,3,0.42,3.39,0.05,1
4644,32,Med,12,75,7.1,1.55,3.78,0.17,1
4645,77,Posg,2,28,10.6,1.37,1.6,0.48,1
4646,31,SupInc,2,45,13.1,1.64,4.25,0.42,0
4647,37,Bas,18,36,4.8,0.44,1.29,0.18,1
4648,34,SupCom,3,72,7.6,0.38,5.09,0.18,1
4649,22,Bas,4,24,4.4,0.53,0.52,0.23,1
4650,39,Bas,12,47,9.5,1.03,3.43,0.3,1
4651,38,SupCom,14,98,16.5,1.34,14.83,0.33,1
4652,61,Med,22,108,22.2,6.04,17.93,0.43,1
4653,54,Bas,22,49,5.2,0.76,1.79,0.16,1
4654,22,SupInc,0,45,13.6,1.87,4.25,0.44,1
4655,19,Med,0,21,2.5,0.03,0.49,0.14,1
4656,25,SupInc,2,52,7.7,1.07,2.93,0.23,1
4657,53,Posg,16,51,4.1,0.95,1.14,0.12,1
4658,33,SupCom,4,136,10.1,5.56,8.17,0.18,0
4659,31,SupInc,7,53,2.7,0.73,0.7,0.08,1
4660,27,SupInc,3,68,24.9,5.23,11.7,0.62,0
4661,28,SupCom,5,112,9.9,0.93,10.16,0.19,1
4662,61,Bas,26,78,5,0.2,3.7,0.11,1
4663,40,Bas,2,31,2.4,0.22,0.52,0.1,0
4664,43,SupCom,18,89,3.6,0.49,2.71,0.08,1
4665,25,SupCom,0,52,4.9,0.67,1.88,0.14,0
4666,22,Bas,1,22,3.2,0.16,0.55,0.18,1
4667,42,SupInc,18,63,11.3,2.54,4.58,0.29,1
4668,30,SupInc,5,27,6.2,0.86,0.81,0.29,1
4669,69,Bas,6,60,18.6,1.27,9.89,0.5,1
4670,28,Med,3,53,5.7,1.57,1.45,0.16,0
4671,34,SupCom,11,132,4.7,1.51,4.69,0.08,1
4672,66,SupInc,30,104,6.7,2.29,4.68,0.13,1
4673,23,SupInc,0,27,14.6,1.16,2.78,0.69,1
4674,51,SupInc,14,161,1.4,0.57,1.69,0.02,1
4675,24,SupCom,0,45,5.5,0.59,1.89,0.18,0
4676,18,Med,0,19,1.5,0.06,0.22,0.09,1
4677,21,SupInc,0,21,10.4,1.54,0.65,0.6,1
4678,20,Med,0,38,7.5,0.36,2.49,0.27,1
4679,20,SupInc,0,16,3.5,0.23,0.33,0.25,0
4680,41,Med,22,54,4.1,0.82,1.39,0.12,1
4681,24,Bas,6,21,4.5,0.18,0.76,0.26,1
4682,20,SupInc,0,13,17.8,0.81,1.5,1.55,1
4683,26,SupInc,3,66,4,0.19,2.45,0.1,1
4684,41,Med,9,68,28.3,4.52,14.72,0.7,0
4685,62,SupCom,23,124,23,19.05,9.47,0.42,0
4686,62,Med,33,322,2.8,7.04,1.97,0.04,1
4687,18,Med,0,18,10,1.12,0.68,0.66,0
4688,42,Bas,1,32,7.2,0.69,1.62,0.3,0
4689,46,SupCom,1,58,7.6,0.33,4.08,0.21,1
4690,38,SupCom,0,37,2,0.1,0.64,0.07,1
4691,33,SupInc,12,48,3.7,0.93,0.84,0.11,1
4692,51,Med,25,96,21.5,7.31,13.33,0.44,1
4693,34,Bas,11,54,10.6,3.12,2.6,0.3,1
4694,19,Med,0,15,9.5,0.4,1.03,0.73,0
4695,39,SupInc,9,69,6,0.55,3.59,0.15,1
4696,26,Bas,9,41,22.1,0.62,8.44,0.76,1
4697,23,SupInc,0,16,7.8,0.35,0.9,0.57,1
4698,31,SupInc,9,23,7.8,0.45,1.35,0.42,1
4699,53,SupCom,1,46,11.3,2.66,2.54,0.36,0
4700,29,Med,6,35,3.3,0.2,0.96,0.13,0
4701,27,SupCom,3,36,16.2,1.39,4.44,0.61,0
4702,47,Posg,8,33,15.4,1.71,3.37,0.62,1
4703,21,Bas,1,29,24,2.2,4.76,1.07,1
4704,25,SupCom,0,30,4.9,0.2,1.27,0.21,1
4705,47,Med,28,189,3.2,4.18,1.87,0.05,1
4706,42,SupCom,14,55,9.1,1.49,3.51,0.26,1
4707,46,Med,23,99,3.2,1.81,1.36,0.06,1
4708,19,Med,0,21,2.5,0.03,0.49,0.14,1
4709,37,Med,0,37,16.2,0.93,5.06,0.6,1
4710,40,SupInc,18,84,6.2,0.94,4.27,0.14,1
4711,45,Med,26,100,7.5,1.7,5.81,0.15,1
4712,42,Med,1,50,9.6,2.6,2.2,0.29,1
4713,23,Med,2,17,21.3,0.3,3.32,1.47,0
4714,34,Med,4,46,5.5,0.7,1.83,0.17,1
4715,42,SupCom,14,55,9.1,1.49,3.51,0.26,1
4716,26,Med,3,33,2.7,0.53,0.36,0.11,1
4717,19,Med,0,20,1.2,0.03,0.21,0.07,1
4718,27,SupCom,3,36,16.2,1.39,4.44,0.61,0
4719,19,Med,0,36,6.7,0.89,1.52,0.25,1
4720,20,SupInc,0,20,7.2,0.34,1.1,0.43,0
4721,19,Med,0,28,9.7,1.35,1.37,0.44,0
4722,18,Med,0,15,7.4,0.83,0.28,0.57,0
4723,41,Med,10,29,4.2,0.47,0.74,0.19,1
4724,36,Posg,3,45,3.3,0.47,1.02,0.11,1
4725,64,Bas,40,198,6.9,8.1,5.56,0.1,1
4726,38,SupInc,9,94,21.6,7,13.3,0.45,0
4727,20,SupInc,0,28,8.6,0.2,2.21,0.39,1
4728,34,SupCom,9,34,32.1,2.39,8.52,1.27,0
4729,35,Med,17,160,13.5,9.07,12.53,0.22,0
4730,18,Med,0,22,1.5,0.13,0.2,0.08,1
4731,20,Med,0,19,5.9,0.07,1.05,0.37,0
4732,22,SupCom,0,76,7.7,3.62,2.24,0.18,1
4733,27,SupCom,0,46,1.9,0.23,0.64,0.06,0
4734,28,Med,8,24,24.6,4.07,1.83,1.27,0
4735,32,Med,12,61,8.2,0.3,4.71,0.22,1
4736,68,Med,11,84,6.1,1.36,3.77,0.13,1
4737,41,Med,14,76,18,9.18,4.5,0.42,0
4738,51,SupCom,20,512,6.5,6.82,26.46,0.08,1
4739,41,SupCom,6,87,3.7,1.02,2.2,0.08,1
4740,23,SupInc,0,30,6.9,0.55,1.52,0.3,1
4741,36,Med,16,96,12.2,5.42,6.29,0.25,1
4742,36,Med,10,77,11.3,1.5,7.2,0.26,0
4743,33,SupCom,7,63,16.7,2.81,7.71,0.43,1
4744,19,Med,0,21,12.6,1.23,1.42,0.73,0
4745,43,SupInc,13,82,9.9,1.78,6.34,0.22,1
4746,23,Med,2,35,5.8,0.46,1.57,0.22,1
4747,19,Med,0,19,4.4,0.06,0.77,0.28,1
4748,19,Med,0,23,18.4,0.98,3.25,0.98,0
4749,19,Med,0,21,14.3,1.22,1.78,0.82,1
4750,30,SupInc,4,39,11.6,1.39,3.13,0.41,1
4751,39,Med,17,90,6.8,3.45,2.67,0.14,1
4752,59,Med,32,533,0.8,1.86,2.4,0.01,1
4753,45,Bas,3,38,22.1,2.59,5.8,0.8,0
4754,19,Bas,3,21,7.1,0.48,1.01,0.41,1
4755,34,SupInc,11,52,12.9,4.17,2.54,0.38,1
4756,51,Bas,33,234,9.6,4.25,18.22,0.14,1
4757,20,Bas,3,21,17.9,0.53,3.23,1.03,0
4758,66,Med,9,54,15.8,1.34,7.19,0.45,1
4759,19,Med,0,20,1.2,0.03,0.21,0.07,1
4760,37,SupInc,3,57,10.8,0.72,5.44,0.3,0
4761,40,SupInc,7,53,12.4,1.48,5.09,0.36,1
4762,29,SupInc,7,21,5.9,0.8,0.44,0.34,1
4763,64,Med,11,27,2.4,0.08,0.57,0.11,1
4764,62,Posg,31,699,5.9,6.6,34.64,0.07,1
4765,25,Bas,4,33,13.2,1.63,2.73,0.53,0
4766,23,Med,2,34,3.3,0.22,0.9,0.13,1
4767,50,Posg,22,71,4.9,1.31,2.17,0.12,1
4768,44,SupCom,4,65,5.8,1.53,2.24,0.15,1
4769,31,SupCom,3,22,4.6,0.23,0.79,0.26,1
4770,36,Bas,4,45,13.2,0.33,5.61,0.43,1
4771,28,SupCom,0,47,18.6,6.71,2.04,0.58,0
4772,28,Med,9,36,3.2,0.09,1.06,0.12,1
4773,56,Med,34,475,2.3,3.88,7.05,0.03,1
4774,40,Bas,17,72,7.3,0.95,4.31,0.17,1
4775,31,SupCom,4,36,22.4,0.15,7.91,0.85,1
4776,52,Bas,33,80,9,1.06,6.14,0.2,1
4777,41,Posg,7,47,5.2,1.64,0.81,0.16,1
4778,28,Med,3,22,11.5,0.87,1.66,0.64,1
4779,41,Med,21,64,0.3,0.12,0.07,0.01,1
4780,34,SupInc,5,44,5.6,0.74,1.72,0.18,1
4781,32,SupInc,4,37,4.1,0.48,1.04,0.15,0
4782,22,Med,0,18,3.5,0.33,0.3,0.23,1
4783,52,Med,6,55,2.9,0.93,0.66,0.08,1
4784,39,Bas,20,52,19.7,2.33,7.92,0.58,1
4785,40,Med,5,43,23.9,3.69,6.59,0.79,0
4786,51,Bas,33,234,9.6,4.25,18.22,0.14,1
4787,20,SupInc,0,13,1.1,0.05,0.09,0.1,1
4788,40,Bas,2,30,3,0.05,0.85,0.13,1
4789,29,Med,0,33,5.8,0.58,1.34,0.23,1
4790,25,SupCom,1,27,14.2,0.46,3.38,0.67,1
4791,46,Bas,13,94,15.7,8.31,6.45,0.32,0
4792,61,Med,20,91,4.3,1.26,2.65,0.09,1
4793,30,SupCom,6,58,8.6,2.38,2.6,0.23,1
4794,19,Med,0,28,11.7,0.82,2.45,0.53,1
4795,50,Posg,22,71,4.9,1.31,2.17,0.12,1
4796,28,Bas,7,43,23.4,0.27,9.79,0.78,0
4797,48,Med,17,81,30,11.64,12.66,0.67,0
4798,34,Posg,5,186,11.3,7.46,13.56,0.17,0
4799,33,SupInc,4,60,9.5,1.61,4.09,0.25,1
4800,28,SupCom,0,47,18.6,6.71,2.04,0.58,0
4801,21,Med,1,24,4.2,0.06,0.95,0.22,1
4802,58,Med,19,114,6.4,0.28,7.02,0.12,1
4803,20,SupInc,0,21,9.3,0.35,1.6,0.54,0
4804,27,Med,9,31,6.3,0.27,1.69,0.27,1
4805,44,Med,7,59,8.4,1.77,3.19,0.23,1
4806,31,Med,11,37,5.7,0.82,1.28,0.21,1
4807,19,Med,0,20,12.8,1.14,1.42,0.77,1
4808,22,SupCom,0,36,3.3,0.28,0.91,0.12,1
4809,35,Posg,0,36,13.3,0.99,3.8,0.5,1
4810,30,SupCom,4,46,3.9,1.26,0.54,0.12,1
4811,60,Med,2,29,3.3,0.54,0.42,0.15,1
4812,31,SupInc,5,25,6.8,0.43,1.27,0.34,1
4813,45,Med,1,43,2.8,0.38,0.82,0.09,1
4814,43,Med,16,119,18.1,8.16,13.38,0.33,0
4815,43,Med,16,119,18.1,8.16,13.38,0.33,0
4816,62,Posg,31,699,5.9,6.6,34.64,0.07,1
4817,27,SupInc,0,28,4.7,0.39,0.93,0.22,1
4818,20,SupInc,0,32,8.5,1.11,1.61,0.35,1
4819,61,SupCom,23,81,8.9,1.7,5.51,0.2,1
4820,19,Med,0,21,2,0.28,0.14,0.12,0
4821,42,SupInc,16,71,3.3,0.76,1.59,0.08,1
4822,23,SupCom,0,45,10.7,0.61,4.2,0.34,0
4823,29,SupCom,5,73,25.1,2.18,16.14,0.59,0
4824,49,Med,28,93,12.8,1.56,10.34,0.27,1
4825,53,Posg,16,51,4.1,0.95,1.14,0.12,1
4826,36,Med,7,41,18.9,3.18,4.57,0.65,1
4827,20,SupInc,0,21,9.3,0.35,1.6,0.54,0
4828,31,SupCom,1,43,7.9,2.49,0.9,0.26,1
4829,21,SupInc,0,18,12.1,0.59,1.59,0.79,1
4830,22,SupCom,0,28,8.1,0.61,1.66,0.37,0
4831,61,SupCom,23,81,8.9,1.7,5.51,0.2,1
4832,26,Bas,2,23,2.5,0.03,0.54,0.13,1
4833,28,Bas,4,20,13.6,0.53,2.19,0.82,1
4834,27,Bas,9,28,5.7,0.11,1.49,0.26,1
4835,24,Med,2,32,11,0.83,2.69,0.45,1
4836,30,Med,5,36,4.7,0.77,0.92,0.18,1
4837,27,Med,6,42,9.1,2.19,1.64,0.31,0
4838,19,Med,0,37,3,0.21,0.9,0.11,1
4839,33,SupCom,4,136,10.1,5.56,8.17,0.18,0
4840,28,Med,8,24,24.6,4.07,1.83,1.27,0
4841,49,SupCom,0,77,2,0.21,1.33,0.05,1
4842,38,SupInc,8,35,26.4,3.78,5.46,1.02,1
4843,37,SupCom,10,97,8.3,2.01,6.04,0.17,1
4844,53,SupCom,1,46,11.3,2.66,2.54,0.36,0
4845,39,SupCom,14,46,6.5,0.5,2.49,0.21,1
4846,50,Bas,20,117,7.6,3.15,5.74,0.14,1
4847,40,Med,5,43,23.9,3.69,6.59,0.79,0
4848,21,SupInc,0,25,6.7,1.29,0.38,0.33,0
4849,49,Bas,4,36,9.9,1.36,2.21,0.37,1
4850,20,SupInc,0,31,18.3,1.95,3.72,0.77,0
4851,19,Med,0,35,9.3,0.94,2.32,0.36,1
4852,20,Bas,2,16,4.7,0.25,0.5,0.34,1
4853,22,SupCom,0,74,7.5,1.86,3.69,0.18,0
4854,39,SupCom,4,84,3.4,0.41,2.45,0.07,1
4855,27,SupCom,2,34,11.4,2.16,1.72,0.45,1
4856,63,SupCom,22,129,4.9,0.8,5.52,0.09,1
4857,33,Med,3,33,5.1,0.9,0.79,0.21,1
4858,26,Bas,0,29,16.9,3.09,1.81,0.75,0
4859,19,Med,0,36,5.8,0.78,1.31,0.22,0
4860,32,SupInc,4,37,4.1,0.48,1.04,0.15,0
4861,21,Bas,1,29,24,2.2,4.76,1.07,1
4862,28,SupCom,5,112,9.9,0.93,10.16,0.19,1
4863,18,Med,0,24,6.5,0.3,1.26,0.34,1
4864,25,SupInc,3,43,15.6,3.68,3.03,0.52,0
4865,21,SupInc,0,20,4,0.48,0.32,0.24,1
4866,18,Med,0,15,1.1,0.03,0.13,0.08,1
4867,19,Med,0,50,1.8,0.49,0.41,0.05,1
4868,33,Med,3,29,5.4,0.37,1.19,0.24,1
4869,42,SupCom,14,55,9.1,1.49,3.51,0.26,1
4870,35,Med,4,57,6,1.29,2.13,0.17,1
4871,45,Bas,12,57,1,0.34,0.23,0.03,1
4872,52,SupInc,24,403,5.1,8.32,12.23,0.06,1
4873,24,SupInc,0,17,9.2,0.31,1.25,0.63,1
4874,46,Posg,11,136,4.9,3.27,3.39,0.09,0
4875,25,Med,5,18,12.6,0.11,2.15,0.83,0
4876,21,Med,1,29,0.9,0.02,0.24,0.04,1
4877,26,Bas,5,24,7.9,0.33,1.56,0.41,1
4878,45,Posg,18,88,9.6,4.04,4.41,0.21,1
4879,25,Med,1,16,2.1,0.15,0.19,0.15,1
4880,34,Med,8,30,24.3,0.21,7.08,1.05,1
4881,42,Bas,8,65,14.6,2.7,6.79,0.37,1
4882,61,SupInc,35,327,4.6,7.63,7.42,0.06,1
4883,38,SupInc,9,66,5.5,0.57,3.06,0.14,0
4884,30,Bas,6,20,8.4,0.91,0.77,0.5,0
4885,58,SupCom,24,70,6.8,2.3,2.46,0.17,1
4886,33,SupCom,3,34,1.2,0.23,0.18,0.05,1
4887,64,SupInc,15,227,29.9,35.97,31.9,0.43,0
4888,35,Med,14,62,8.2,0.6,4.48,0.21,1
4889,29,SupCom,1,50,15.1,2.67,4.88,0.45,0
4890,42,Posg,12,34,6.1,0.56,1.52,0.24,1
4891,36,Posg,7,124,1.4,0.38,1.35,0.03,1
4892,27,Med,8,29,6.5,0.85,1.04,0.29,1
4893,22,SupCom,0,28,19.8,0.44,5.1,0.91,0
4894,23,Bas,0,20,8.4,0.24,1.44,0.5,0
4895,43,Med,10,92,14.7,3.85,9.67,0.31,0
4896,26,Med,1,24,13.4,1.48,1.74,0.69,1
4897,31,Med,3,24,12.9,0.74,2.36,0.67,0
4898,20,Med,0,46,12.1,0.95,4.61,0.38,0
4899,19,Med,0,55,7.9,0.61,3.73,0.22,1
4900,20,Bas,0,18,9.5,0.16,1.55,0.62,1
4901,25,Med,1,20,2.5,0.17,0.33,0.15,1
4902,29,Med,0,28,4.7,0.14,1.18,0.22,0
4903,31,Bas,5,27,4.2,0.56,0.57,0.2,1
4904,23,Med,1,30,18.2,1.37,4.09,0.79,0
4905,21,Med,0,15,4.1,0.25,0.37,0.31,1
4906,23,Med,0,27,17.6,2.13,2.62,0.83,0
4907,52,SupInc,23,153,4.5,2.12,4.76,0.07,1
4908,54,Med,2,32,6.7,0.17,1.97,0.28,1
4909,67,Med,7,58,11.4,1.59,5.03,0.31,1
4910,60,Bas,31,170,8,8.77,4.83,0.13,1
4911,18,Med,0,20,19,1.33,2.47,1.14,0
4912,30,SupCom,5,222,2.9,1.97,4.47,0.04,1
4913,46,Bas,5,40,4.5,0.98,0.82,0.16,1
4914,44,Med,11,50,22,2.11,8.89,0.66,1
4915,50,Med,21,88,1.4,0.21,1.02,0.03,1
4916,29,Posg,3,26,7.8,0.46,1.57,0.38,1
4917,34,SupInc,0,49,5,0.18,2.27,0.15,1
4918,26,Med,1,42,1.5,0.08,0.55,0.05,0
4919,34,SupInc,0,23,6.8,0.69,0.88,0.36,0
4920,22,Med,1,14,11.7,0.37,1.27,0.95,0
4921,27,Bas,5,33,5.1,0.58,1.1,0.21,1
4922,23,SupCom,0,28,3.1,0.34,0.53,0.14,1
4923,27,SupInc,1,47,4.3,0.9,1.12,0.13,1
4924,61,Med,29,142,7.7,3.08,7.85,0.13,1
4925,30,Bas,11,27,34.5,1.75,7.56,1.62,1
4926,19,Med,0,36,6.7,0.89,1.52,0.25,1
4927,34,Bas,10,96,5.4,1.65,3.53,0.11,1
4928,48,Bas,0,28,2.6,0.12,0.61,0.12,1
4929,47,SupInc,3,69,5.2,0.9,2.69,0.13,1
4930,33,Med,15,71,14.6,2.79,7.58,0.35,1
4931,33,Bas,7,33,6.9,0.68,1.6,0.28,0
4932,32,SupInc,10,70,3.2,0.85,1.39,0.08,0
4933,39,Med,7,82,17.4,3.71,10.56,0.39,1
4934,22,Bas,1,22,3.2,0.16,0.55,0.18,1
4935,48,Med,5,43,6.9,2.26,0.7,0.23,0
4936,50,SupCom,27,181,2.3,1.79,2.37,0.04,1
4937,46,Posg,11,136,4.9,3.27,3.39,0.09,0
4938,72,SupCom,26,146,12.6,2.12,16.28,0.21,1
4939,36,SupCom,4,101,6.7,2.09,4.68,0.13,0
4940,56,Posg,16,232,2.8,2.1,4.39,0.04,1
4941,30,Med,2,34,11.6,1.39,2.55,0.46,1
4942,27,SupCom,2,34,11.4,2.16,1.72,0.45,1
4943,21,Bas,1,29,24,2.2,4.76,1.07,1
4944,61,Med,20,91,4.3,1.26,2.65,0.09,1
4945,27,Med,5,28,5.2,0.5,0.96,0.24,1
4946,44,Med,7,59,8.4,1.77,3.19,0.23,1
4947,29,Med,4,48,10.8,2.96,2.22,0.33,1
4948,53,Bas,17,59,0.5,0.03,0.26,0.01,1
4949,24,SupInc,2,43,7.3,1.24,1.9,0.24,1
4950,26,Bas,6,24,11.5,0.91,1.85,0.59,1
4951,41,Bas,15,55,12.2,4.13,2.58,0.34,1
4952,40,SupInc,15,78,15.5,3.52,8.57,0.35,1
4953,51,Med,25,96,21.5,7.31,13.33,0.44,1
4954,29,SupInc,7,57,4.3,1.04,1.41,0.12,1
4955,39,Med,0,38,7.5,0.2,2.65,0.27,1
4956,37,Med,18,39,26.9,5.46,5.04,0.96,0
4957,41,Med,21,189,6.3,6.22,5.69,0.1,1
4958,32,SupInc,3,86,7.9,2.2,4.59,0.17,1
4959,24,SupCom,0,29,9.6,1.04,1.75,0.43,0
4960,25,Bas,8,37,8.3,0.95,2.12,0.31,1
4961,38,Posg,4,66,10.7,2.4,4.66,0.27,0
4962,35,SupCom,10,53,19,3.64,6.43,0.55,1
4963,30,SupInc,4,39,11.6,1.39,3.13,0.41,1
4964,48,Posg,19,326,10.6,21.18,13.37,0.14,0
4965,77,Posg,2,28,10.6,1.37,1.6,0.48,1
4966,24,Med,5,26,13.1,1.09,2.32,0.64,1
4967,43,Med,13,62,24.2,8.07,6.93,0.63,0
4968,43,Med,8,48,9.7,1.32,3.34,0.3,1
4969,63,SupInc,8,92,5.6,0.89,4.27,0.12,1
4970,27,SupInc,1,28,23.5,0.82,5.76,1.07,1
4971,39,Med,0,38,7.5,0.2,2.65,0.27,1
4972,43,SupInc,8,49,6,0.87,2.07,0.18,1
4973,39,Bas,8,41,0.1,0.03,0.01,0,1
4974,22,Bas,1,19,8.9,0.49,1.2,0.56,1
4975,59,SupCom,19,174,27.9,16.41,32.14,0.44,0
4976,47,Med,8,49,18.4,1.58,7.44,0.56,1
4977,43,Med,20,180,7.3,4.2,8.94,0.11,1
4978,30,SupCom,4,46,3.9,1.26,0.54,0.12,1
4979,33,SupCom,1,23,4.2,0.19,0.77,0.22,0
4980,32,Bas,9,33,8.1,1.15,1.52,0.33,1
4981,47,SupInc,14,36,0.9,0.08,0.24,0.03,1
4982,45,Bas,12,44,9.8,1.6,2.72,0.32,1
4983,27,SupInc,1,28,23.5,0.82,5.76,1.07,1
4984,44,Bas,9,37,18.4,2.92,3.89,0.68,1
4985,55,Med,32,229,4.9,3.03,8.19,0.07,1
4986,26,SupInc,4,50,0.8,0.13,0.27,0.02,1
4987,41,Bas,3,23,10.6,0.15,2.29,0.57,0
4988,26,Med,4,31,5.5,0.25,1.45,0.23,1
4989,33,SupCom,4,119,15.3,6.57,11.63,0.28,0
4990,31,Bas,10,60,27.3,6.27,10.11,0.73,0
4991,30,SupInc,0,70,6.9,0.37,4.46,0.17,0
4992,30,SupInc,3,23,6.5,0.28,1.22,0.35,0
4993,36,Med,9,35,0.8,0.09,0.19,0.03,1
4994,44,Bas,14,68,14.9,1.78,8.35,0.37,1
4995,22,SupCom,0,32,3.8,0.71,0.5,0.16,1
4996,42,SupInc,2,22,13.6,1.46,1.53,0.75,0
4997,55,Posg,11,88,12.9,5.11,6.24,0.28,1
4998,72,Med,48,233,28.8,18.25,48.85,0.41,1
4999,36,Med,9,35,0.8,0.09,0.19,0.03,1
5000,53,Med,4,35,1.5,0.08,0.45,0.06,1
5001,29,Posg,1,51,12.5,2.43,3.95,0.37,1
5002,45,SupCom,16,219,1,0.96,1.23,0.01,1
5003,32,Med,12,75,7.1,1.55,3.78,0.17,1
5004,39,SupCom,4,47,9.7,1.67,2.89,0.3,0
5005,56,SupInc,26,384,11.2,23.31,19.7,0.14,0
5006,28,SupCom,2,22,6.2,0.76,0.61,0.34,0
5007,30,SupCom,5,222,2.9,1.97,4.47,0.04,1
5008,39,SupCom,9,78,4.1,0.35,2.85,0.09,1
5009,36,Med,2,27,9.3,0.74,1.78,0.44,0
5010,40,SupCom,3,35,10,1.09,2.42,0.39,0
5011,28,SupInc,4,58,12.6,2.48,4.83,0.34,0
5012,18,Med,0,18,10,1.12,0.68,0.66,0
5013,60,Med,2,29,3.3,0.54,0.42,0.15,1
5014,21,SupInc,0,23,6.8,0.69,0.87,0.36,0
5015,19,Bas,3,21,7.1,0.48,1.01,0.41,1
5016,19,Med,0,39,4.4,0.73,0.99,0.16,1
5017,18,Med,0,22,1.5,0.13,0.2,0.08,1
5018,19,Bas,0,20,11.7,1.17,1.17,0.7,0
5019,36,SupCom,4,101,6.7,2.09,4.68,0.13,0
5020,19,Med,0,20,7,0.19,1.21,0.42,1
5021,19,Med,0,21,2,0.28,0.14,0.12,0
5022,44,SupCom,21,314,4.7,3.5,11.26,0.06,1
5023,51,Med,22,65,18.1,4.91,6.86,0.46,1
5024,31,Med,2,45,3.1,0.43,0.96,0.1,1
5025,26,Med,2,30,40.7,5.49,6.72,1.76,0
5026,42,Bas,15,60,6.1,2.01,1.65,0.16,1
5027,39,SupCom,8,259,7.2,1.55,17.1,0.1,1
5028,18,Med,0,28,9.9,1.05,1.72,0.45,1
5029,27,SupCom,2,31,3.9,0.56,0.65,0.16,1
5030,25,SupCom,1,20,6.9,0.43,0.95,0.41,0
5031,36,Med,8,42,3.1,0.75,0.55,0.1,1
5032,29,Med,0,33,5.8,0.58,1.34,0.23,1
5033,42,Bas,1,32,7.2,0.69,1.62,0.3,0
5034,28,SupCom,3,35,5.2,0.78,1.04,0.2,1
5035,34,Bas,12,59,9.2,2,3.43,0.25,1
5036,47,SupCom,17,61,7.5,3.12,1.45,0.2,1
5037,31,Med,10,41,17.9,0.36,6.98,0.62,1
5038,52,Bas,30,125,15.7,8.32,11.3,0.28,1
5039,29,SupInc,1,34,15.5,0.39,4.88,0.61,0
5040,39,SupInc,10,45,25,1.77,9.48,0.81,1
5041,23,SupCom,0,36,1.1,0.1,0.29,0.04,1
5042,27,SupInc,3,68,24.9,5.23,11.7,0.62,0
5043,32,SupCom,3,56,13.2,1.53,5.86,0.37,0
5044,54,Bas,22,49,5.2,0.76,1.79,0.16,1
5045,26,SupCom,2,36,14.4,1.89,3.29,0.54,0
5046,31,Med,11,61,34.4,9.48,11.5,0.91,0
5047,20,SupInc,0,28,8.6,0.2,2.21,0.39,1
5048,25,Med,1,16,2.1,0.15,0.19,0.15,1
5049,18,Med,0,26,7.3,0.64,1.26,0.35,1
5050,27,Med,3,26,2.6,0.09,0.58,0.13,1
5051,37,SupInc,2,55,8,1.64,2.76,0.23,1
5052,36,Med,3,28,4.9,0.26,1.12,0.22,1
5053,18,Med,0,56,15.7,1.84,6.95,0.44,0
5054,69,SupCom,7,75,13.5,1.03,9.09,0.31,0
5055,28,Med,3,53,5.7,1.57,1.45,0.16,0
5056,25,Bas,0,19,8,0.85,0.67,0.5,1
5057,21,Med,1,23,7.4,0.26,1.44,0.4,0
5058,52,SupInc,21,121,2.4,0.39,2.51,0.04,1
5059,51,SupCom,20,512,6.5,6.82,26.46,0.08,1
5060,33,Med,3,36,18,2.18,4.3,0.68,1
5061,19,Med,0,16,6.6,0,1.05,0.48,1
5062,30,SupCom,5,95,7,3.46,3.19,0.14,1
5063,26,SupInc,4,23,8.2,0.35,1.54,0.44,1
5064,24,SupCom,0,40,8.6,1.2,2.24,0.3,1
5065,28,Med,7,44,17.7,2.99,4.8,0.58,1
5066,27,Med,8,29,6.5,0.85,1.04,0.29,1
5067,24,SupCom,0,64,13,3.98,4.34,0.33,0
5068,25,Posg,0,130,5.8,1.24,6.3,0.1,0
5069,50,Posg,22,71,4.9,1.31,2.17,0.12,1
